,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
43-44.sub-CC00431XX11.ses-131500.R76,65.0,57.2906,28.4143,2.01626,17.0213,3.36583,509.75,73.75,436.0,6196.0,30.768,23.75,10.2279,10.25,17.9478,98.7294,13.5,12.8202,38.2478,0.122972,0.159144,1.00748,0.161747,1.21439,1.40494,1.11913,0.0553939,0.489977,0.252313,0.37803,0.181064,0.0628655,0.447678,Left,41.0,20.5,187.22,102.902,125.707,0.0123003,0.0159185,1.28657,0.010026,1.41542,1.42874,1.40876,0.0174834,0.207983,0.0808077,0.163987,0.0946929,0.0442558,0.305591,54.0,27.0,143.778,120.333,162.87,0.0106877,0.0138315,1.37133,0.010037,1.18608,1.19725,1.18049,0.0406492,0.119792,0.0455021,0.0977033,0.0581411,0.0285158,0.307442
43-44.sub-CC00461XX08.ses-175100.R77,5.0,62.6339,39.6117,1.5812,47.9671,1.30577,83.875,26.375,57.5,1523.0,23.6412,2.25,5.92753,1.25,13.0866,430.419,1.0,10.5546,349.972,0.104195,0.117483,1.0424,0.106701,1.2796,1.40966,1.21458,0.0481806,0.483951,0.238189,0.375796,0.186219,0.0678454,0.447678,Left,5.0,2.5,197.4,76.2,94.0,0.00894401,0.0100846,0.931831,0.00561962,1.12527,1.13231,1.12175,0.0136449,0.135301,0.0523412,0.107771,0.0630085,0.0303859,0.305591,4.0,2.0,135.5,67.75,144.75,0.0123812,0.0139602,1.3922,0.0130239,0.906237,0.915679,0.901516,0.0400887,0.121728,0.0476022,0.0994637,0.0583599,0.027965,0.307442
43-44.sub-CC00500XX05.ses-145900.R75,110.0,65.8874,40.0454,1.64532,18.4754,3.56622,658.125,41.5,616.625,4887.25,15.6418,34.25,6.6207,16.5,7.06966,9.51618,17.75,8.5721,13.0055,0.122708,0.157966,0.780198,0.193611,1.1551,1.38465,1.04032,0.0655447,0.417839,0.221706,0.320943,0.149978,0.0500763,0.447678,Left,66.0,33.0,194.667,98.6667,123.197,0.0114695,0.0147651,1.13364,0.0107938,1.26484,1.27783,1.25834,0.0280811,0.137517,0.0556784,0.108562,0.0613858,0.0278354,0.305591,71.0,35.5,128.394,113.042,163.225,0.0126431,0.0162759,1.17674,0.01352,1.06385,1.07894,1.05631,0.0518714,0.0778982,0.032974,0.0637116,0.0359331,0.016358,0.307442
43-44.sub-CC00527XX16.ses-184400.R76,29.0,72.577,47.7083,1.52126,26.4285,2.74617,429.875,0.0,429.875,5648.0,29.8395,12.25,9.02026,6.25,11.9727,72.053,6.0,17.8669,167.146,0.0970517,0.160903,1.03446,0.139834,1.30289,1.48196,1.21336,0.0534224,0.410782,0.204486,0.318099,0.156368,0.0565661,0.447678,Left,25.0,12.5,200.44,88.28,96.4,0.0106801,0.0177066,1.10625,0.0126389,1.28267,1.29955,1.27423,0.031178,0.127925,0.0504946,0.101953,0.0588942,0.0277813,0.305591,24.0,12.0,131.125,86.2917,151.917,0.0115366,0.0191266,1.64056,0.0119585,1.25423,1.2675,1.24759,0.0309919,0.135711,0.0527423,0.108974,0.0637182,0.0305893,0.307442
43-44.sub-CC00528XX17.ses-183200.R74,92.0,75.3556,43.7327,1.7231,22.684,3.32197,653.125,134.875,518.25,5884.5,18.5821,21.0,7.48253,12.25,7.98178,16.3385,8.75,10.6003,40.3441,0.0899106,0.0935626,1.06015,0.0982632,1.33336,1.45066,1.2747,0.0474183,0.429196,0.207597,0.337768,0.170919,0.0645531,0.447678,Left,49.0,24.5,196.653,80.3878,98.6735,0.011545,0.0120139,1.26081,0.00927235,1.56601,1.5803,1.55886,0.0122669,0.22292,0.0842537,0.17696,0.104037,0.0499805,0.305591,35.0,17.5,130.657,72.2,150.629,0.0107518,0.0111885,0.802037,0.0103184,0.736439,0.74818,0.730568,0.0241058,0.0744676,0.0289117,0.062747,0.0376658,0.0188635,0.307442
43-44.sub-CC00545XX18.ses-170400.R73,234.0,64.3968,45.7232,1.40841,11.8283,5.4443,1499.12,0.0,1499.12,12977.2,37.8655,60.0,11.7822,23.0,12.7202,22.101,37.0,25.1452,53.6858,0.0741224,0.0930108,1.13611,0.0809014,1.24711,1.34188,1.19974,0.0443503,0.425156,0.205502,0.325441,0.161973,0.0598486,0.447678,Left,92.0,46.0,201.261,82.9239,103.804,0.00972918,0.0122085,1.01697,0.0107954,0.940215,0.952263,0.934192,0.0303781,0.115396,0.045133,0.0924,0.0537414,0.0255561,0.305591,148.0,74.0,130.52,81.9595,149.858,0.0105427,0.0132293,1.55665,0.0164367,0.437964,0.446879,0.433506,0.179413,0.0260194,0.0139204,0.0221399,0.0114767,0.00516325,0.307442
43-44.sub-CC00558XX14.ses-164100.R75,107.0,56.3959,35.676,1.58078,15.1472,3.72319,614.0,0.0,614.0,5455.75,40.8842,30.5,8.27068,15.75,12.0029,28.7371,14.75,28.8813,177.661,0.102795,0.12686,1.03085,0.127,1.32209,1.47955,1.24336,0.0503362,0.449164,0.222207,0.349604,0.173107,0.063256,0.447678,Left,63.0,31.5,193.048,88.9365,117.238,0.0109261,0.0134841,1.24214,0.0106833,1.42502,1.43864,1.41821,0.0182847,0.16249,0.0633492,0.12906,0.0749206,0.0356347,0.305591,59.0,29.5,136.864,97.2542,150.898,0.0115645,0.0142719,1.6776,0.0104414,1.48726,1.50181,1.47998,0.0156087,0.181601,0.069297,0.145161,0.0854152,0.0413346,0.307442
43-44.sub-CC00568XX16.ses-198900.R72,72.0,65.1526,44.7503,1.45591,20.48,3.18128,517.875,102.0,415.875,5407.5,39.2764,18.5,8.3045,8.0,10.5464,43.6783,10.5,28.73,246.963,0.0885335,0.0995058,1.11859,0.105075,1.31138,1.44074,1.24669,0.046754,0.442731,0.215094,0.341981,0.170745,0.0635138,0.447678,Left,32.0,16.0,196.406,75.5625,102.688,0.0111468,0.0125283,1.13572,0.01131,0.994291,1.00577,0.988553,0.062572,0.0984726,0.0390991,0.0797773,0.0463699,0.022104,0.305591,42.0,21.0,130.952,93.0238,151.929,0.0116248,0.0130654,1.46171,0.0116959,1.17266,1.18427,1.16686,0.0728653,0.110988,0.0443089,0.0892863,0.0516402,0.0245468,0.307442
43-44.sub-CC00620XX10.ses-210900.R75,105.0,82.9734,54.0064,1.53636,21.9714,3.77643,929.375,94.0,835.375,8812.75,28.8527,28.0,8.95244,11.5,17.1829,80.6573,16.5,11.6698,25.9294,0.116491,0.152378,0.838437,0.135507,1.27217,1.44085,1.18782,0.0581031,0.443302,0.223427,0.348237,0.171155,0.061549,0.447678,Left,46.0,23.0,199.457,89.3696,93.6739,0.0112229,0.0146804,0.900025,0.010335,1.09222,1.10465,1.086,0.0304409,0.11322,0.0453172,0.0904351,0.0518716,0.0241384,0.305591,66.0,33.0,124.455,94.5909,158.091,0.0137428,0.0179765,1.01327,0.0148953,0.829598,0.844683,0.822055,0.0267743,0.110494,0.0456706,0.0883448,0.0500492,0.0231369,0.307442
43-44.sub-CC00650XX07.ses-218007.R73,837.0,61.3921,36.8801,1.66464,7.60867,8.06869,3139.12,281.875,2857.25,18980.0,32.2838,185.75,12.1964,85.0,10.9678,4.44597,100.75,21.316,14.1683,0.0484709,0.122729,0.930896,0.107424,1.31402,1.44729,1.24738,0.0481797,0.235426,0.115428,0.182292,0.0903731,0.0329188,0.447678,Left,340.0,170.0,195.253,89.9529,113.703,0.0107792,0.0272933,1.18181,0.0235967,1.41274,1.44422,1.39701,0.0255991,0.112556,0.0491874,0.0856644,0.045686,0.0193326,0.305591,403.0,201.5,139.184,101.484,153.792,0.0109139,0.0276343,1.20286,0.0241026,1.3012,1.33204,1.28577,0.0366329,0.0900831,0.0395445,0.0696734,0.0375941,0.0164296,0.307442
43-44.sub-CC00656XX13.ses-217601.R75,874.0,55.9535,38.5714,1.45065,7.80829,7.16591,2256.62,448.625,1808.0,12481.2,26.1206,150.75,9.90855,73.0,9.06973,3.5401,77.75,17.0508,11.7474,0.10235,0.145556,0.836507,0.166499,1.262,1.46571,1.16014,0.0574997,0.396133,0.202017,0.307772,0.149035,0.0524815,0.447678,Left,292.0,146.0,193.247,98.9795,125.88,0.0107701,0.0153165,1.14981,0.0159113,1.24832,1.26724,1.23886,0.0378764,0.11327,0.0483002,0.0875341,0.0478778,0.021146,0.305591,311.0,155.5,133.068,114.881,158.997,0.0119578,0.0170057,1.26747,0.015076,1.31998,1.33984,1.31005,0.0244049,0.143511,0.059742,0.111305,0.0614452,0.0269707,0.307442
43-44.sub-CC00685XX18.ses-226100.R78,3.0,78.9108,40.4749,1.94962,78.5795,1.00422,62.5,27.875,34.625,1084.0,9.29019,1.5,4.35428,0.75,4.57452,87.6557,0.75,4.71567,93.1483,0.0920338,0.0985111,1.15611,0.113508,1.28236,1.417,1.21504,0.0462195,0.422325,0.209695,0.326149,0.160688,0.0589062,0.447678,Left,3.0,1.5,195.0,71.3333,105.667,0.00922721,0.00987662,1.06228,0.00592449,1.12089,1.12706,1.11781,0.0233868,0.0910463,0.0339258,0.07543,0.0459477,0.0236891,0.305591,3.0,1.5,129.0,71.3333,151.333,0.0098638,0.010558,1.41118,0.0104502,1.11839,1.13089,1.11214,0.0385178,0.0668736,0.0263566,0.0554909,0.0328267,0.0161316,0.307442
43-44.sub-CC00757XX15.ses-12010.R75,41.0,65.1533,40.6155,1.60415,22.4725,2.89924,430.125,20.375,409.75,5004.5,23.5851,15.25,8.43316,8.25,13.8814,73.3769,7.0,9.70379,42.2605,0.0969804,0.120243,0.871801,0.114189,1.27972,1.41923,1.20996,0.0502225,0.443114,0.218098,0.342882,0.169418,0.0613164,0.447678,Left,33.0,16.5,149.636,94.697,151.515,0.0111798,0.0138616,1.27507,0.0102871,1.36112,1.3746,1.35438,0.0254223,0.167255,0.0645698,0.133312,0.0778151,0.0371496,0.305591,28.0,14.0,203.0,99.8929,94.6071,0.011315,0.0140292,1.17144,0.00996853,1.47473,1.48879,1.4677,0.0186834,0.171331,0.0645708,0.137779,0.0816582,0.0397235,0.307442
43-44.sub-CC00791XX17.ses-27611.R74,81.0,71.0019,46.6043,1.52351,17.7441,4.00143,892.875,77.25,815.625,9668.5,24.6202,27.25,10.8324,13.75,11.3532,29.4497,13.5,13.267,40.9601,0.105357,0.115532,0.960111,0.104101,1.23703,1.3616,1.17474,0.0539756,0.44867,0.221863,0.351119,0.174399,0.0638428,0.447678,Left,55.0,27.5,203.673,92.6727,99.8182,0.0111301,0.012205,0.891629,0.010103,0.887692,0.897638,0.88272,0.0420539,0.10188,0.041015,0.0819554,0.0470774,0.0220053,0.305591,54.0,27.0,138.37,100.093,159.778,0.0102717,0.0112638,0.928997,0.0109515,0.629225,0.63719,0.625243,0.0753872,0.0505985,0.0211126,0.0425904,0.0246376,0.0116907,0.307442
43-44.sub-CC00793XX19.ses-28610.R75,31.0,62.6385,32.1873,1.94606,23.0676,2.71543,362.75,33.25,329.5,5080.5,31.0851,13.25,9.50774,6.75,14.8187,102.203,6.5,16.2665,127.886,0.128563,0.14919,1.01732,0.164363,1.25906,1.45819,1.1595,0.0543177,0.529955,0.270694,0.409795,0.197587,0.0691511,0.447678,Left,27.0,13.5,190.296,102.519,127.333,0.0123384,0.0143179,1.23727,0.0118301,1.52749,1.54441,1.51903,0.016771,0.213696,0.0824429,0.168865,0.098123,0.0464664,0.305591,26.0,13.0,138.731,114.154,160.308,0.0138381,0.0160583,1.46191,0.0129829,1.43367,1.44948,1.42577,0.0181838,0.219156,0.0878987,0.171181,0.0968752,0.0441614,0.307442
43-44.sub-CC00846XX22.ses-26710.R78,8.0,70.4786,40.5221,1.73926,41.5682,1.69549,159.125,0.0,159.125,2850.5,34.8911,4.0,7.59308,2.0,20.2615,644.856,2.0,14.6296,336.192,0.0922182,0.114024,0.902231,0.115449,1.25241,1.39289,1.18217,0.0524169,0.43641,0.216794,0.336847,0.165385,0.0596233,0.447678,Left,8.0,4.0,136.25,111.125,161.375,0.0107581,0.0133019,1.15759,0.00990049,0.978992,0.989304,0.973835,0.090036,0.0744841,0.0299545,0.0612586,0.0357479,0.0172697,0.305591,8.0,4.0,193.75,88.125,115.375,0.0117154,0.0144856,0.939579,0.0121228,0.99647,1.00805,0.990683,0.0674175,0.106053,0.0433083,0.0845738,0.0482158,0.0225782,0.307442
43-44.sub-CC00852XX11.ses-28210.R79,307.0,59.8733,38.8764,1.54009,10.1513,5.89812,1635.88,391.125,1244.75,12967.0,32.2319,80.75,11.6881,37.25,18.0181,27.3806,43.5,14.2138,14.5909,0.0993964,0.12745,1.00838,0.142552,1.26711,1.43423,1.18355,0.0557696,0.399959,0.202554,0.312317,0.152326,0.0540345,0.447678,Left,149.0,74.5,192.96,89.6778,112.651,0.0112997,0.014489,1.25605,0.0140089,1.17016,1.18608,1.1622,0.0503693,0.108263,0.0446929,0.0858569,0.0481768,0.0216279,0.305591,174.0,87.0,129.931,98.1092,155.787,0.0117747,0.015098,1.54284,0.0121651,1.30869,1.32438,1.30085,0.0440811,0.125756,0.0511999,0.099587,0.0563895,0.0258367,0.307442
43-44.sub-CC00858XX17.ses-32210.R77,3.0,74.7073,37.2633,2.00485,68.2758,1.0942,70.25,0.0,70.25,1421.5,32.958,1.5,5.53525,0.75,19.4205,1579.82,0.75,13.5375,767.654,0.109403,0.131487,0.714251,0.121576,1.25852,1.3992,1.18818,0.0561191,0.461279,0.230772,0.359947,0.176901,0.0634831,0.447678,Left,3.0,1.5,192.0,83.6667,103.0,0.0127867,0.0153679,0.995569,0.0077221,1.16665,1.17545,1.16225,0.194647,0.15802,0.0623562,0.126089,0.0727543,0.034072,0.305591,3.0,1.5,141.667,94.3333,155.0,0.00958661,0.0115218,1.00657,0.00698903,1.33025,1.33874,1.32601,0.0187506,0.126933,0.0469027,0.103718,0.0626496,0.0314635,0.307442
43-44.sub-CC00879XX22.ses-7430.R74,355.0,57.0362,41.5978,1.37113,8.46751,6.73589,2032.5,87.0,1945.5,16075.0,41.2208,92.0,13.3185,58.75,18.3605,18.0264,33.25,22.8603,49.3768,0.0488357,0.139373,0.87166,0.105741,1.23312,1.35961,1.16987,0.052273,0.213494,0.10633,0.165912,0.0815606,0.0292724,0.447678,Left,235.0,117.5,195.723,89.9064,105.838,0.00974154,0.0278015,1.32411,0.0207519,1.12171,1.14386,1.11063,0.0252677,0.101547,0.0462642,0.0758887,0.0387081,0.0149458,0.305591,133.0,66.5,126.977,94.2782,141.466,0.011325,0.0323205,1.33882,0.0233274,1.306,1.33406,1.29197,0.0213727,0.131531,0.0573553,0.0998059,0.0529463,0.0218754,0.307442
44-45.sub-CC00134XX11.ses-44600.R72,89.0,70.2694,39.508,1.77861,18.0899,3.88445,832.75,0.0,832.75,9244.75,27.4329,31.0,10.7808,13.0,13.6624,45.1086,18.0,13.7706,33.0964,0.088025,0.129227,0.976827,0.108558,1.22874,1.36244,1.16189,0.0498204,0.413916,0.207681,0.316665,0.153628,0.0545619,0.447678,Left,52.0,26.0,197.558,98.6731,121.75,0.00967849,0.0142088,1.03703,0.0105916,0.703831,0.711856,0.699819,0.0911834,0.0480289,0.0209419,0.0398734,0.0223956,0.0102441,0.305591,72.0,36.0,140.472,123.542,164.903,0.0108827,0.0159767,0.974692,0.00881781,1.07109,1.08162,1.06583,0.0264172,0.104062,0.0411662,0.0839544,0.0490161,0.0238225,0.307442
44-45.sub-CC00184XX12.ses-60501.R76,9.0,72.7036,46.9518,1.54847,42.5607,1.70823,166.625,0.0,166.625,2896.25,29.0451,4.0,7.42306,1.75,13.6812,336.016,2.25,15.3639,329.588,0.0947547,0.112614,0.972403,0.110704,1.2402,1.37132,1.17464,0.0520218,0.41522,0.205428,0.322607,0.159511,0.0581193,0.447678,Left,7.0,3.5,201.429,93.4286,97.7143,0.0104294,0.0123951,0.78872,0.0109867,0.76685,0.777111,0.76172,0.0343952,0.105595,0.04233,0.0844262,0.0482618,0.0221295,0.305591,9.0,4.5,123.222,104.667,159.333,0.0104185,0.0123821,1.48095,0.0113704,1.14932,1.16106,1.14344,0.0394506,0.092375,0.0351469,0.0765591,0.0459384,0.0228825,0.307442
44-45.sub-CC00194XX14.ses-65401.R73,2.0,93.0739,59.3919,1.56711,105.634,0.881098,56.75,30.625,26.125,1011.0,19.127,1.0,3.92418,0.5,11.7214,863.251,0.5,7.40566,344.593,0.106863,0.131873,1.11172,0.146658,1.21434,1.39465,1.12419,0.0574814,0.457283,0.232385,0.347956,0.166823,0.0583427,0.447678,Left,2.0,1.0,204.5,92.0,78.0,0.00859323,0.0106044,1.65536,0.00800152,1.23381,1.24486,1.22828,0.0473006,0.0826536,0.0310979,0.0677871,0.0408704,0.0207475,0.305591,2.0,1.0,121.0,108.5,160.5,0.0123661,0.0152603,2.14047,0.0144068,0.994982,1.00833,0.988311,0.0902282,0.0286143,0.013538,0.0265381,0.0155548,0.00811692,0.307442
44-45.sub-CC00195XX15.ses-65800.R75,150.0,68.7776,49.0922,1.40099,13.6377,5.04319,1373.88,79.375,1294.5,12880.5,30.8026,46.0,11.8204,25.5,13.8013,23.4664,20.5,17.0013,44.2956,0.112227,0.15673,1.00014,0.11069,1.24838,1.38887,1.17815,0.053094,0.479997,0.23884,0.372165,0.182947,0.0658976,0.447678,Left,102.0,51.0,200.814,95.5882,107.961,0.0122553,0.017115,1.06035,0.0121337,0.981681,0.993842,0.975601,0.0419995,0.101008,0.0418391,0.080882,0.0455921,0.0206911,0.305591,82.0,41.0,123.329,107.268,161.963,0.0123977,0.0173139,1.10789,0.0120885,0.774982,0.786256,0.769346,0.0735549,0.0466935,0.0211528,0.0393542,0.0220758,0.0104292,0.307442
44-45.sub-CC00200XX02.ses-67204.R74,4.0,70.5402,42.5264,1.65874,63.0943,1.11801,69.25,30.75,38.5,1223.5,6.11272,1.25,4.93822,0.75,0.836005,2.92756,0.5,5.27672,174.947,0.116671,0.166513,1.02183,0.157149,1.21933,1.41056,1.12371,0.0570064,0.44718,0.229039,0.34476,0.165756,0.0580183,0.447678,Left,3.0,1.5,195.333,95.6667,118.333,0.0104763,0.0149517,1.51926,0.00798395,1.56601,1.57953,1.55925,0.0140955,0.183754,0.0659212,0.149774,0.0916501,0.0469126,0.305591,2.0,1.0,125.0,102.5,159.5,0.0334972,0.047807,0.736763,0.0231079,0.657271,0.689557,0.641129,0.0129485,0.262313,0.128241,0.187548,0.0894881,0.0325761,0.307442
44-45.sub-CC00201XX03.ses-67600.R75,5.0,57.9373,43.3229,1.33734,42.4221,1.36573,84.875,0.0,84.875,1601.0,23.4101,2.5,6.44047,1.25,11.4902,331.816,1.25,11.9199,357.095,0.106636,0.116712,0.96871,0.0986394,1.32287,1.44946,1.25957,0.0498023,0.47453,0.231442,0.370791,0.185669,0.0688496,0.447678,Left,5.0,2.5,197.4,86.4,103.0,0.0153936,0.0168481,1.03066,0.0133359,1.25971,1.27498,1.25207,0.0193843,0.168153,0.0682748,0.132818,0.075333,0.0347181,0.305591,5.0,2.5,124.0,70.4,144.0,0.0170353,0.0186449,1.68883,0.0159378,1.41911,1.43902,1.40915,0.0197669,0.206673,0.0820554,0.164585,0.094709,0.0443822,0.307442
44-45.sub-CC00267XX12.ses-87700.R74,1034.0,57.3475,41.4199,1.38454,7.92814,7.23341,2356.62,1092.12,1264.5,13334.2,19.1497,185.75,10.232,97.0,7.28789,1.72021,88.75,11.8619,4.98066,0.0696701,0.152031,0.836529,0.178618,1.19792,1.41531,1.08924,0.0582571,0.272099,0.140078,0.20811,0.0991148,0.0341366,0.447678,Left,388.0,194.0,197.392,105.67,120.758,0.0102922,0.022459,1.33503,0.019133,1.44644,1.47211,1.43361,0.0178494,0.134818,0.0564797,0.103777,0.0568874,0.0247556,0.305591,355.0,177.5,122.214,105.499,146.231,0.0111738,0.0243829,1.29102,0.0203487,1.42414,1.45061,1.4109,0.0189034,0.135454,0.0568473,0.104483,0.0573197,0.0250242,0.307442
44-45.sub-CC00286XX15.ses-91700.R76,149.0,67.6093,43.3771,1.55864,14.3482,4.71204,1179.0,76.125,1102.88,10975.8,28.9395,44.25,10.9665,21.5,10.619,16.4772,22.75,18.3205,46.3492,0.0943961,0.123158,1.01403,0.115752,1.2643,1.40844,1.19224,0.0505421,0.429585,0.211701,0.331346,0.163388,0.0591673,0.447678,Left,86.0,43.0,201.837,91.4535,105.128,0.0105948,0.0138229,1.21323,0.00926031,1.16989,1.18121,1.16422,0.0453469,0.12625,0.0495987,0.100789,0.0583676,0.0275579,0.305591,91.0,45.5,144.527,117.879,158.549,0.0117451,0.0153237,1.64944,0.0106415,1.38495,1.39871,1.37807,0.0239731,0.16626,0.0652156,0.13166,0.0759692,0.0356643,0.307442
44-45.sub-CC00316XX11.ses-101300.R71,379.0,67.4779,48.1634,1.40102,10.3409,6.52535,2256.62,278.875,1977.75,17005.0,26.7208,107.0,12.2931,46.5,11.4137,8.80142,60.5,15.307,12.1668,0.0726706,0.0953836,1.0962,0.060093,1.27279,1.34519,1.2366,0.0469664,0.389845,0.182774,0.306282,0.157516,0.060437,0.447678,Left,186.0,93.0,195.323,67.8441,93.2634,0.010248,0.013451,1.08624,0.0110866,0.801686,0.811312,0.796873,0.0910254,0.0689417,0.0296324,0.0567938,0.0317863,0.0141612,0.305591,242.0,121.0,123.293,74.7562,149.202,0.012914,0.0169502,1.0525,0.0138735,0.698627,0.711264,0.692308,0.0884369,0.0537502,0.0254215,0.0436657,0.0230766,0.00967651,0.307442
44-45.sub-CC00476XX15.ses-141500.R74,27.0,78.2907,48.1673,1.62539,30.4261,2.57314,407.125,0.0,407.125,5177.75,25.5365,10.5,8.1812,4.5,12.0821,101.911,6.0,13.4545,94.7833,0.0841091,0.103325,0.960408,0.0940446,1.31443,1.42953,1.25687,0.0472982,0.401076,0.194923,0.312671,0.156907,0.0586961,0.447678,Left,18.0,9.0,199.667,87.8889,103.778,0.0122484,0.0150467,0.948565,0.0113806,1.17921,1.19413,1.17175,0.0295927,0.123537,0.046902,0.101091,0.0602249,0.029531,0.305591,24.0,12.0,117.167,86.25,155.917,0.0140066,0.0172065,0.80431,0.00944238,0.741939,0.754807,0.735505,0.035074,0.0554454,0.0243663,0.0468401,0.0268579,0.0132248,0.307442
44-45.sub-CC00480XX11.ses-141609.R72,21.0,85.3577,46.2222,1.84668,38.4508,2.21992,330.375,59.625,270.75,4081.25,31.0119,6.75,6.85588,4.0,17.1608,231.295,2.75,13.851,219.17,0.114708,0.119397,0.781949,0.144568,1.18856,1.36276,1.10146,0.0631905,0.439602,0.227423,0.336446,0.160162,0.055741,0.447678,Left,16.0,8.0,199.875,87.1875,108.0,0.0123474,0.0128522,0.566908,0.0124969,0.616486,0.624895,0.612281,0.0591123,0.0654304,0.0276237,0.0545286,0.0310943,0.0143359,0.305591,11.0,5.5,133.0,114.091,162.545,0.010076,0.0104879,1.1712,0.00857805,1.12648,1.13578,1.12184,0.0747218,0.0613917,0.0242301,0.0518965,0.0310394,0.0155996,0.307442
44-45.sub-CC00480XX11.ses-141609.R74,73.0,63.3798,36.4361,1.73948,18.9557,3.34358,556.5,144.25,412.25,6458.25,26.8827,20.5,9.70067,8.75,13.7091,67.4773,11.75,13.1737,46.4007,0.118867,0.127079,0.762914,0.151903,1.1736,1.35399,1.0834,0.0636837,0.446842,0.229969,0.346567,0.166718,0.0583387,0.447678,Left,35.0,17.5,200.971,95.4857,109.114,0.0124686,0.01333,0.881322,0.0171658,0.588169,0.597865,0.58332,0.14701,0.0606881,0.0257714,0.0513224,0.0292554,0.0132805,0.305591,47.0,23.5,147.191,115.787,159.638,0.0118088,0.0126246,1.10279,0.0105418,1.0792,1.09035,1.07362,0.053445,0.10709,0.0422929,0.0870459,0.0509878,0.0247938,0.307442
44-45.sub-CC00731XX14.ses-214500.R74,18.0,76.7134,49.2278,1.55833,34.0262,2.25454,306.25,40.375,265.875,3796.0,17.1518,7.25,6.98631,4.25,5.41959,21.7117,3.0,11.7322,144.142,0.121619,0.136306,0.766234,0.164503,1.18287,1.38524,1.08167,0.0568892,0.490874,0.256122,0.370743,0.173775,0.0590819,0.447678,Left,17.0,8.5,206.235,101.412,108.647,0.0121842,0.0136556,0.960013,0.0118259,0.814046,0.825113,0.808512,0.0984825,0.0593828,0.0280155,0.046851,0.0245416,0.0103654,0.305591,12.0,6.0,125.75,112.083,163.917,0.0111595,0.0125072,0.94991,0.00818211,0.697582,0.705569,0.693588,0.0786303,0.0243981,0.0132518,0.0259277,0.0150152,0.00752037,0.307442
44-45.sub-CC00799XX25.ses-23810.R76,17.0,70.4529,46.6832,1.50917,31.806,2.21509,271.5,0.0,271.5,3738.75,27.4106,6.5,7.62583,3.25,16.617,266.914,3.25,10.7936,112.616,0.0994095,0.131638,0.987071,0.117808,1.29273,1.43871,1.21974,0.0515311,0.458554,0.227211,0.354719,0.174652,0.0631482,0.447678,Left,13.0,6.5,195.923,89.4615,103.0,0.0128403,0.0170031,1.23544,0.0125595,1.32173,1.33644,1.31438,0.0348191,0.137072,0.0534126,0.110806,0.0650029,0.0314776,0.305591,13.0,6.5,125.385,104.308,160.769,0.0102733,0.0136039,1.38575,0.0145785,0.713795,0.725683,0.70785,0.117932,0.0332398,0.0156995,0.0281606,0.0154538,0.00705679,0.307442
44-45.sub-CC00801XX09.ses-29510.R73,105.0,63.7022,41.7388,1.52621,16.6172,3.8335,735.25,40.625,694.625,6923.0,32.2388,28.5,9.02391,14.25,17.3005,65.9863,14.25,14.9383,49.1969,0.0842514,0.131963,1.01685,0.136667,1.29929,1.46871,1.21458,0.0518641,0.3656,0.182618,0.283605,0.139328,0.0504525,0.447678,Left,57.0,28.5,199.035,104.754,113.0,0.0106069,0.0166136,1.39771,0.0137627,1.31795,1.33466,1.3096,0.0276328,0.12313,0.0493486,0.0974404,0.0555633,0.0256114,0.305591,57.0,28.5,138.947,121.439,158.193,0.0110416,0.0172946,1.55484,0.0136731,1.38163,1.39824,1.37332,0.0341537,0.146195,0.0583731,0.115319,0.0658299,0.0304686,0.307442
38-39.sub-CC00066XX09.ses-19200.R71,17.0,58.8879,37.4362,1.57302,30.7609,1.91437,169.5,0.0,169.5,2312.0,14.3019,6.5,6.52807,3.5,9.00061,72.7154,3.0,5.30125,29.4297,0.0766403,0.0865456,0.854394,0.0970138,1.1797,1.28543,1.12683,0.0445459,0.440073,0.218334,0.331853,0.160606,0.0567462,0.438464,Right,14.0,7.0,83.7857,70.8571,143.571,0.0101124,0.0114194,0.801065,0.0208242,0.192279,0.196992,0.189923,0.115031,0.0133406,0.00835953,0.0133481,0.00670841,0.00255716,0.60462,12.0,6.0,34.6667,83.8333,86.4167,0.0144252,0.0162895,0.757106,0.01285,1.08397,1.09842,1.07675,0.0224246,0.131317,0.0572716,0.100702,0.0540853,0.0232002,0.426857
